,start,end,livetime,livetime_fraction,delivered_spills,collected_spills,delivered_pot,collected_pot
841,2025-04-28 04:00:00+00:00,2025-04-28 08:00:00+00:00,14400.0,1.0,71999,71999,349519.39301162807,349519.39301162807
842,2025-04-28 08:00:00+00:00,2025-04-28 12:00:00+00:00,14400.0,1.0,72002,72002,357109.1439483084,357109.1439483084
843,2025-04-28 12:00:00+00:00,2025-04-28 16:00:00+00:00,14400.0,1.0,72001,72001,354455.9650306478,354455.9650306478
844,2025-04-28 16:00:00+00:00,2025-04-28 20:00:00+00:00,14400.0,1.0,71997,71997,339448.80027536664,339448.80027536664
845,2025-04-28 20:00:00+00:00,2025-04-29 00:00:00+00:00,14400.0,1.0,71996,71996,345798.8618516021,345798.8618516021
846,2025-04-29 00:00:00+00:00,2025-04-29 04:00:00+00:00,14400.0,1.0,72005,72005,352552.7320398131,352552.7320398131
847,2025-04-29 04:00:00+00:00,2025-04-29 08:00:00+00:00,14400.0,1.0,72003,72003,352616.1646408485,352616.1646408485
848,2025-04-29 08:00:00+00:00,2025-04-29 12:00:00+00:00,14400.0,1.0,71995,71995,316568.3653568788,316568.3653568788
849,2025-04-29 12:00:00+00:00,2025-04-29 16:00:00+00:00,14400.0,1.0,71994,71994,299553.6565005599,299553.6565005599
850,2025-04-29 16:00:00+00:00,2025-04-29 20:00:00+00:00,14400.0,1.0,64646,64646,222101.6625014196,222101.6625014196
851,2025-04-29 20:00:00+00:00,2025-04-30 00:00:00+00:00,14400.0,1.0,68691,68691,260110.98725846788,260110.98725846788
852,2025-04-30 00:00:00+00:00,2025-04-30 04:00:00+00:00,14400.0,1.0,71980,71980,348651.6499138471,348651.6499138471
853,2025-04-30 04:00:00+00:00,2025-04-30 08:00:00+00:00,14400.0,1.0,71981,71981,350655.99317428074,350655.99317428074
854,2025-04-30 08:00:00+00:00,2025-04-30 12:00:00+00:00,7626.0,0.5295833333333333,71957,38118,177397.9076638938,177373.170595816
855,2025-04-30 12:00:00+00:00,2025-04-30 16:00:00+00:00,2460.0,0.17083333333333334,45007,7379,31.723061372386375,4.836880223198481
856,2025-04-30 16:00:00+00:00,2025-04-30 20:00:00+00:00,13219.0,0.9179861111111111,43187,39654,259.1196520609435,257.08702271727753
857,2025-04-30 20:00:00+00:00,2025-05-01 00:00:00+00:00,14400.0,1.0,43173,43173,32.68946759802495,32.68946759802495
858,2025-05-01 00:00:00+00:00,2025-05-01 04:00:00+00:00,14400.0,1.0,43137,43137,29.967294181691248,29.967294181691248
859,2025-05-01 04:00:00+00:00,2025-05-01 08:00:00+00:00,14400.0,1.0,43050,43050,32.346866588498,32.346866588498
860,2025-05-01 08:00:00+00:00,2025-05-01 12:00:00+00:00,14400.0,1.0,43181,43181,31.175856635638898,31.175856635638898
861,2025-05-01 12:00:00+00:00,2025-05-01 16:00:00+00:00,14400.0,1.0,43153,43153,29.94944634731373,29.94944634731373
862,2025-05-01 16:00:00+00:00,2025-05-01 20:00:00+00:00,11546.0,0.8018055555555555,48603,38677,69709.48641951605,51161.93988073272
863,2025-05-01 20:00:00+00:00,2025-05-02 00:00:00+00:00,14400.0,1.0,72002,72002,350071.2367875506,350071.2367875506
864,2025-05-02 00:00:00+00:00,2025-05-02 04:00:00+00:00,14400.0,1.0,71982,71982,348651.96876547945,348651.96876547945
865,2025-05-02 04:00:00+00:00,2025-05-02 08:00:00+00:00,14400.0,1.0,72000,72000,355259.3180819399,355259.3180819399
866,2025-05-02 08:00:00+00:00,2025-05-02 12:00:00+00:00,14400.0,1.0,72004,72004,353244.38840916305,353244.38840916305
867,2025-05-02 12:00:00+00:00,2025-05-02 16:00:00+00:00,14198.0,0.9859722222222222,71951,70941,317936.47355389304,317935.78535091365
868,2025-05-02 16:00:00+00:00,2025-05-02 20:00:00+00:00,13716.0,0.9525,45288,41884,35.194368024768124,33.39212096095594
869,2025-05-02 20:00:00+00:00,2025-05-03 00:00:00+00:00,13806.0,0.95875,49818,47288,127467.2194117826,119428.6689348791
870,2025-05-03 00:00:00+00:00,2025-05-03 04:00:00+00:00,14400.0,1.0,72002,72002,347211.32491056307,347211.32491056307
871,2025-05-03 04:00:00+00:00,2025-05-03 08:00:00+00:00,14400.0,1.0,71995,71995,225375.74762067056,225375.74762067056
872,2025-05-03 08:00:00+00:00,2025-05-03 12:00:00+00:00,14400.0,1.0,71999,71999,342232.40222664457,342232.40222664457
873,2025-05-03 12:00:00+00:00,2025-05-03 16:00:00+00:00,14400.0,1.0,72000,72000,345980.95119709976,345980.95119709976
874,2025-05-03 16:00:00+00:00,2025-05-03 20:00:00+00:00,14400.0,1.0,65239,65239,279682.9714889888,279682.9714889888
875,2025-05-03 20:00:00+00:00,2025-05-04 00:00:00+00:00,14400.0,1.0,71573,71573,344999.3780147118,344999.3780147118
876,2025-05-04 00:00:00+00:00,2025-05-04 04:00:00+00:00,14400.0,1.0,72005,72005,353499.4181149388,353499.4181149388
877,2025-05-04 04:00:00+00:00,2025-05-04 08:00:00+00:00,14400.0,1.0,72002,72002,342961.67264763993,342961.67264763993
878,2025-05-04 08:00:00+00:00,2025-05-04 12:00:00+00:00,14400.0,1.0,71996,71996,351224.9642006713,351224.9642006713
879,2025-05-04 12:00:00+00:00,2025-05-04 16:00:00+00:00,14400.0,1.0,71999,71999,354433.8031773273,354433.8031773273
880,2025-05-04 16:00:00+00:00,2025-05-04 20:00:00+00:00,9163.0,0.6363194444444444,58534,37468,292758.81538981816,187385.02352546298
881,2025-05-04 20:00:00+00:00,2025-05-05 00:00:00+00:00,14400.0,1.0,68866,68866,342013.6182905631,342013.6182905631
882,2025-05-05 00:00:00+00:00,2025-05-05 04:00:00+00:00,14400.0,1.0,71998,71998,353957.9173384917,353957.9173384917
883,2025-05-05 04:00:00+00:00,2025-05-05 08:00:00+00:00,14400.0,1.0,71989,71989,351517.74189198983,351517.74189198983
884,2025-05-05 08:00:00+00:00,2025-05-05 12:00:00+00:00,14400.0,1.0,63057,63057,308959.35960183444,308959.35960183444
885,2025-05-05 12:00:00+00:00,2025-05-05 16:00:00+00:00,14400.0,1.0,72004,72004,356803.40822405886,356803.40822405886
886,2025-05-05 16:00:00+00:00,2025-05-05 20:00:00+00:00,14400.0,1.0,71935,71935,272351.6872362213,272351.6872362213
887,2025-05-05 20:00:00+00:00,2025-05-06 00:00:00+00:00,14400.0,1.0,72004,72004,293857.7755120588,293857.7755120588
888,2025-05-06 00:00:00+00:00,2025-05-06 04:00:00+00:00,14400.0,1.0,72007,72007,354581.3525844308,354581.3525844308
889,2025-05-06 04:00:00+00:00,2025-05-06 08:00:00+00:00,14400.0,1.0,71992,71992,347013.83789515763,347013.83789515763
890,2025-05-06 08:00:00+00:00,2025-05-06 12:00:00+00:00,14400.0,1.0,72000,72000,350086.2088363753,350086.2088363753
891,2025-05-06 12:00:00+00:00,2025-05-06 16:00:00+00:00,14400.0,1.0,71989,71989,324324.0406714936,324324.0406714936
892,2025-05-06 16:00:00+00:00,2025-05-06 20:00:00+00:00,14400.0,1.0,72003,72003,351371.10734892276,351371.10734892276
893,2025-05-06 20:00:00+00:00,2025-05-07 00:00:00+00:00,14400.0,1.0,71996,71996,331702.50862183026,331702.50862183026
894,2025-05-07 00:00:00+00:00,2025-05-07 04:00:00+00:00,14400.0,1.0,72004,72004,350383.6161615439,350383.6161615439
895,2025-05-07 04:00:00+00:00,2025-05-07 08:00:00+00:00,14400.0,1.0,72002,72002,348631.52033878956,348631.52033878956
896,2025-05-07 08:00:00+00:00,2025-05-07 12:00:00+00:00,14400.0,1.0,71984,71984,340204.8287710091,340204.8287710091
897,2025-05-07 12:00:00+00:00,2025-05-07 16:00:00+00:00,14400.0,1.0,72003,72003,344577.2773682349,344577.2773682349
898,2025-05-07 16:00:00+00:00,2025-05-07 20:00:00+00:00,14400.0,1.0,71977,71977,305228.49122302234,305228.49122302234
899,2025-05-07 20:00:00+00:00,2025-05-08 00:00:00+00:00,14400.0,1.0,71972,71972,321797.4356005346,321797.4356005346
900,2025-05-08 00:00:00+00:00,2025-05-08 04:00:00+00:00,14400.0,1.0,71978,71978,349203.0688827708,349203.0688827708
901,2025-05-08 04:00:00+00:00,2025-05-08 08:00:00+00:00,14312.0,0.9938888888888889,71980,71540,352003.4224487941,349858.8187576025
902,2025-05-08 08:00:00+00:00,2025-05-08 12:00:00+00:00,13505.0,0.9378472222222223,71987,67515,344285.6541713699,322440.9951941533
903,2025-05-08 12:00:00+00:00,2025-05-08 16:00:00+00:00,14400.0,1.0,72002,72002,353671.5110549376,353671.5110549376
904,2025-05-08 16:00:00+00:00,2025-05-08 20:00:00+00:00,14400.0,1.0,72000,72000,349989.9028141859,349989.9028141859
905,2025-05-08 20:00:00+00:00,2025-05-09 00:00:00+00:00,14400.0,1.0,60237,60237,193744.02403118132,193744.02403118132
906,2025-05-09 00:00:00+00:00,2025-05-09 04:00:00+00:00,14400.0,1.0,72002,72002,335883.23543192446,335883.23543192446
907,2025-05-09 04:00:00+00:00,2025-05-09 08:00:00+00:00,14400.0,1.0,72002,72002,333714.4476387409,333714.4476387409
908,2025-05-09 08:00:00+00:00,2025-05-09 12:00:00+00:00,14400.0,1.0,71998,71998,345731.81871910364,345731.81871910364
909,2025-05-09 12:00:00+00:00,2025-05-09 16:00:00+00:00,14400.0,1.0,72008,72008,336559.2893806101,336559.2893806101
910,2025-05-09 16:00:00+00:00,2025-05-09 20:00:00+00:00,14400.0,1.0,71997,71997,326441.34718018735,326441.34718018735
911,2025-05-09 20:00:00+00:00,2025-05-10 00:00:00+00:00,14400.0,1.0,71996,71996,317085.74710640963,317085.74710640963
912,2025-05-10 00:00:00+00:00,2025-05-10 04:00:00+00:00,14400.0,1.0,71993,71993,311884.6200719599,311884.6200719599
913,2025-05-10 04:00:00+00:00,2025-05-10 08:00:00+00:00,14400.0,1.0,72002,72002,319716.5159347297,319716.5159347297
914,2025-05-10 08:00:00+00:00,2025-05-10 12:00:00+00:00,14400.0,1.0,72002,72002,316251.8037952261,316251.8037952261
915,2025-05-10 12:00:00+00:00,2025-05-10 16:00:00+00:00,12871.0,0.8938194444444445,72002,64358,224254.59043645288,200223.41775708174
916,2025-05-10 16:00:00+00:00,2025-05-10 20:00:00+00:00,14400.0,1.0,72008,72008,312169.13520304754,312169.13520304754
917,2025-05-10 20:00:00+00:00,2025-05-11 00:00:00+00:00,14400.0,1.0,72004,72004,317650.7437991111,317650.7437991111
918,2025-05-11 00:00:00+00:00,2025-05-11 04:00:00+00:00,14400.0,1.0,72005,72005,319124.4542323096,319124.4542323096
919,2025-05-11 04:00:00+00:00,2025-05-11 08:00:00+00:00,14400.0,1.0,72006,72006,274299.4472919594,274299.4472919594
920,2025-05-11 08:00:00+00:00,2025-05-11 12:00:00+00:00,14400.0,1.0,72002,72002,309597.9062875498,309597.9062875498
921,2025-05-11 12:00:00+00:00,2025-05-11 16:00:00+00:00,14400.0,1.0,71996,71996,316871.3692625124,316871.3692625124
922,2025-05-11 16:00:00+00:00,2025-05-11 20:00:00+00:00,14400.0,1.0,71994,71994,321390.4281448035,321390.4281448035
923,2025-05-11 20:00:00+00:00,2025-05-12 00:00:00+00:00,14400.0,1.0,71998,71998,296932.6576679193,296932.6576679193
924,2025-05-12 00:00:00+00:00,2025-05-12 04:00:00+00:00,14400.0,1.0,72003,72003,318880.1567244298,318880.1567244298
925,2025-05-12 04:00:00+00:00,2025-05-12 08:00:00+00:00,14400.0,1.0,72003,72003,318665.12282827066,318665.12282827066
926,2025-05-12 08:00:00+00:00,2025-05-12 12:00:00+00:00,14400.0,1.0,71997,71997,317138.32511391176,317138.32511391176
927,2025-05-12 12:00:00+00:00,2025-05-12 16:00:00+00:00,14400.0,1.0,72006,72006,193221.87135832445,193221.87135832445
928,2025-05-12 16:00:00+00:00,2025-05-12 20:00:00+00:00,14400.0,1.0,71978,71978,297892.53523453773,297892.53523453773
929,2025-05-12 20:00:00+00:00,2025-05-13 00:00:00+00:00,14400.0,1.0,71971,71971,326024.1655631951,326024.1655631951
930,2025-05-13 00:00:00+00:00,2025-05-13 04:00:00+00:00,14400.0,1.0,71977,71977,323352.06170763006,323352.06170763006
931,2025-05-13 04:00:00+00:00,2025-05-13 08:00:00+00:00,14400.0,1.0,71976,71976,321955.86317436444,321955.86317436444
932,2025-05-13 08:00:00+00:00,2025-05-13 12:00:00+00:00,14400.0,1.0,71995,71995,323917.43752829335,323917.43752829335
933,2025-05-13 12:00:00+00:00,2025-05-13 16:00:00+00:00,14400.0,1.0,71990,71990,310339.6066365417,310339.6066365417
934,2025-05-13 16:00:00+00:00,2025-05-13 20:00:00+00:00,14400.0,1.0,72014,72014,340296.5583684199,340296.5583684199
935,2025-05-13 20:00:00+00:00,2025-05-14 00:00:00+00:00,14400.0,1.0,71990,71990,341322.95093730494,341322.95093730494
936,2025-05-14 00:00:00+00:00,2025-05-14 04:00:00+00:00,13647.0,0.9477083333333334,72009,68243,350045.7920288746,331386.22532141744
937,2025-05-14 04:00:00+00:00,2025-05-14 08:00:00+00:00,13453.0,0.9342361111111112,72003,67265,311154.59307924163,287698.830517427
938,2025-05-14 08:00:00+00:00,2025-05-14 12:00:00+00:00,7509.0,0.5214583333333334,71926,37510,121355.10559371432,121324.03273178612
939,2025-05-14 12:00:00+00:00,2025-05-14 16:00:00+00:00,12526.0,0.8698611111111111,71948,62640,53.09472843773558,45.94054476574961
940,2025-05-14 16:00:00+00:00,2025-05-14 20:00:00+00:00,13217.0,0.9178472222222223,71814,65914,102601.03656905591,102596.1068980848
941,2025-05-14 20:00:00+00:00,2025-05-15 00:00:00+00:00,14400.0,1.0,71991,71991,335645.9902990911,335645.9902990911
942,2025-05-15 00:00:00+00:00,2025-05-15 04:00:00+00:00,14400.0,1.0,72001,72001,349527.460127085,349527.460127085
943,2025-05-15 04:00:00+00:00,2025-05-15 08:00:00+00:00,14400.0,1.0,72004,72004,349270.1704656747,349270.1704656747
944,2025-05-15 08:00:00+00:00,2025-05-15 12:00:00+00:00,14400.0,1.0,71997,71997,339091.3829040591,339091.3829040591
945,2025-05-15 12:00:00+00:00,2025-05-15 16:00:00+00:00,14400.0,1.0,72007,72007,337700.94156753574,337700.94156753574
946,2025-05-15 16:00:00+00:00,2025-05-15 20:00:00+00:00,14400.0,1.0,71997,71997,332105.9361935431,332105.9361935431
947,2025-05-15 20:00:00+00:00,2025-05-16 00:00:00+00:00,14400.0,1.0,71976,71976,325451.3311835445,325451.3311835445
948,2025-05-16 00:00:00+00:00,2025-05-16 04:00:00+00:00,14400.0,1.0,71998,71998,328916.58351095626,328916.58351095626
949,2025-05-16 04:00:00+00:00,2025-05-16 08:00:00+00:00,14400.0,1.0,72003,72003,341958.8912520355,341958.8912520355
950,2025-05-16 08:00:00+00:00,2025-05-16 12:00:00+00:00,13959.0,0.969375,71953,69748,286187.3084207864,275553.86651723215
951,2025-05-16 12:00:00+00:00,2025-05-16 16:00:00+00:00,14066.0,0.9768055555555556,71975,70307,306824.9713193312,299300.50682440336
952,2025-05-16 16:00:00+00:00,2025-05-16 20:00:00+00:00,14400.0,1.0,71986,71986,335776.0179507817,335776.0179507817
953,2025-05-16 20:00:00+00:00,2025-05-17 00:00:00+00:00,14400.0,1.0,71991,71991,338027.77252490836,338027.77252490836
954,2025-05-17 00:00:00+00:00,2025-05-17 04:00:00+00:00,14400.0,1.0,72010,72010,347182.1206043062,347182.1206043062
955,2025-05-17 04:00:00+00:00,2025-05-17 08:00:00+00:00,14400.0,1.0,71953,71953,318920.2289666701,318920.2289666701
956,2025-05-17 08:00:00+00:00,2025-05-17 12:00:00+00:00,14400.0,1.0,72003,72003,350031.5091660005,350031.5091660005
957,2025-05-17 12:00:00+00:00,2025-05-17 16:00:00+00:00,14400.0,1.0,72002,72002,349443.52335150325,349443.52335150325
958,2025-05-17 16:00:00+00:00,2025-05-17 20:00:00+00:00,14400.0,1.0,72004,72004,353484.31916500884,353484.31916500884
959,2025-05-17 20:00:00+00:00,2025-05-18 00:00:00+00:00,13267.0,0.9213194444444445,70796,65849,346644.0484862338,322315.1951859856
960,2025-05-18 00:00:00+00:00,2025-05-18 04:00:00+00:00,14400.0,1.0,71980,71980,346820.5451884374,346820.5451884374
961,2025-05-18 04:00:00+00:00,2025-05-18 08:00:00+00:00,14400.0,1.0,71984,71984,342125.7820857901,342125.7820857901
962,2025-05-18 08:00:00+00:00,2025-05-18 12:00:00+00:00,14400.0,1.0,71995,71995,341506.3281219017,341506.3281219017
963,2025-05-18 12:00:00+00:00,2025-05-18 16:00:00+00:00,14400.0,1.0,72001,72001,346054.8651809653,346054.8651809653
964,2025-05-18 16:00:00+00:00,2025-05-18 20:00:00+00:00,14271.0,0.9910416666666667,71995,71352,344024.2249658789,342371.68344954186
965,2025-05-18 20:00:00+00:00,2025-05-19 00:00:00+00:00,14004.0,0.9725,71986,70006,322859.6013603832,314985.41423906316
966,2025-05-19 00:00:00+00:00,2025-05-19 04:00:00+00:00,14400.0,1.0,72001,72001,354096.1356697306,354096.1356697306
967,2025-05-19 04:00:00+00:00,2025-05-19 08:00:00+00:00,14400.0,1.0,72003,72003,352684.23562150414,352684.23562150414
968,2025-05-19 08:00:00+00:00,2025-05-19 12:00:00+00:00,14265.0,0.990625,71999,71323,358800.5830464831,355431.53214320197
969,2025-05-19 12:00:00+00:00,2025-05-19 16:00:00+00:00,14041.0,0.9750694444444444,72015,70220,354761.40785499295,345804.292418162
970,2025-05-19 16:00:00+00:00,2025-05-19 20:00:00+00:00,14400.0,1.0,72001,72001,351415.389656164,351415.389656164
971,2025-05-19 20:00:00+00:00,2025-05-20 00:00:00+00:00,14400.0,1.0,71998,71998,358792.9539365435,358792.9539365435
972,2025-05-20 00:00:00+00:00,2025-05-20 04:00:00+00:00,14400.0,1.0,71985,71985,350544.20456278103,350544.20456278103
973,2025-05-20 04:00:00+00:00,2025-05-20 08:00:00+00:00,14400.0,1.0,72000,72000,355475.1957947664,355475.1957947664
974,2025-05-20 08:00:00+00:00,2025-05-20 12:00:00+00:00,14400.0,1.0,72004,72004,356163.70033149864,356163.70033149864
975,2025-05-20 12:00:00+00:00,2025-05-20 16:00:00+00:00,14400.0,1.0,71965,71965,329262.76425952703,329262.76425952703
976,2025-05-20 16:00:00+00:00,2025-05-20 20:00:00+00:00,14400.0,1.0,71803,71803,358626.3599163266,358626.3599163266
977,2025-05-20 20:00:00+00:00,2025-05-21 00:00:00+00:00,14400.0,1.0,70560,70560,349471.5419319107,349471.5419319107
978,2025-05-21 00:00:00+00:00,2025-05-21 04:00:00+00:00,14400.0,1.0,70544,70544,340962.185377958,340962.185377958
979,2025-05-21 04:00:00+00:00,2025-05-21 08:00:00+00:00,14400.0,1.0,71882,71882,351510.09244753653,351510.09244753653
980,2025-05-21 08:00:00+00:00,2025-05-21 12:00:00+00:00,14400.0,1.0,72004,72004,354771.2496568181,354771.2496568181
981,2025-05-21 12:00:00+00:00,2025-05-21 16:00:00+00:00,14400.0,1.0,71999,71999,317319.38963919284,317319.38963919284
982,2025-05-21 16:00:00+00:00,2025-05-21 20:00:00+00:00,14400.0,1.0,72004,72004,353167.24942039687,353167.24942039687
983,2025-05-21 20:00:00+00:00,2025-05-22 00:00:00+00:00,14400.0,1.0,72000,72000,357418.7479869735,357418.7479869735
984,2025-05-22 00:00:00+00:00,2025-05-22 04:00:00+00:00,14400.0,1.0,72007,72007,350583.5295222489,350583.5295222489
985,2025-05-22 04:00:00+00:00,2025-05-22 08:00:00+00:00,14400.0,1.0,72002,72002,312941.4784282368,312941.4784282368
986,2025-05-22 08:00:00+00:00,2025-05-22 12:00:00+00:00,14400.0,1.0,72001,72001,324419.3036097421,324419.3036097421
987,2025-05-22 12:00:00+00:00,2025-05-22 16:00:00+00:00,13856.0,0.9622222222222222,71995,69279,181793.88507085986,169337.90382787152
988,2025-05-22 16:00:00+00:00,2025-05-22 20:00:00+00:00,14400.0,1.0,71956,71956,229792.424997908,229792.424997908
989,2025-05-22 20:00:00+00:00,2025-05-23 00:00:00+00:00,14400.0,1.0,71977,71977,314606.48570750735,314606.48570750735
990,2025-05-23 00:00:00+00:00,2025-05-23 04:00:00+00:00,14400.0,1.0,71735,71735,81291.6521988322,81291.6521988322
991,2025-05-23 04:00:00+00:00,2025-05-23 08:00:00+00:00,14400.0,1.0,71975,71975,312724.86481251556,312724.86481251556
992,2025-05-23 08:00:00+00:00,2025-05-23 12:00:00+00:00,14400.0,1.0,72002,72002,315324.28029986087,315324.28029986087
993,2025-05-23 12:00:00+00:00,2025-05-23 16:00:00+00:00,14400.0,1.0,71997,71997,236749.79447400238,236749.79447400238
994,2025-05-23 16:00:00+00:00,2025-05-23 20:00:00+00:00,14400.0,1.0,71820,71820,237923.52914505068,237923.52914505068
995,2025-05-23 20:00:00+00:00,2025-05-24 00:00:00+00:00,14400.0,1.0,72000,72000,350525.4905555753,350525.4905555753
996,2025-05-24 00:00:00+00:00,2025-05-24 04:00:00+00:00,14400.0,1.0,72004,72004,352714.12769083935,352714.12769083935
997,2025-05-24 04:00:00+00:00,2025-05-24 08:00:00+00:00,14400.0,1.0,71998,71998,353873.9361484079,353873.9361484079
998,2025-05-24 08:00:00+00:00,2025-05-24 12:00:00+00:00,14400.0,1.0,72008,72008,352667.32407281967,352667.32407281967
999,2025-05-24 12:00:00+00:00,2025-05-24 16:00:00+00:00,14400.0,1.0,71998,71998,351237.0735869901,351237.0735869901
1000,2025-05-24 16:00:00+00:00,2025-05-24 20:00:00+00:00,14400.0,1.0,72008,72008,355589.5197360718,355589.5197360718
1001,2025-05-24 20:00:00+00:00,2025-05-25 00:00:00+00:00,14400.0,1.0,72008,72008,355977.7766270658,355977.7766270658
1002,2025-05-25 00:00:00+00:00,2025-05-25 04:00:00+00:00,14400.0,1.0,72000,72000,357023.80304915644,357023.80304915644
1003,2025-05-25 04:00:00+00:00,2025-05-25 08:00:00+00:00,14400.0,1.0,72000,72000,351729.615587599,351729.615587599
1004,2025-05-25 08:00:00+00:00,2025-05-25 12:00:00+00:00,14400.0,1.0,72006,72006,348283.14408372296,348283.14408372296
1005,2025-05-25 12:00:00+00:00,2025-05-25 16:00:00+00:00,14400.0,1.0,72000,72000,349012.8809760814,349012.8809760814
1006,2025-05-25 16:00:00+00:00,2025-05-25 20:00:00+00:00,14400.0,1.0,72002,72002,355548.2431360149,355548.2431360149
1007,2025-05-25 20:00:00+00:00,2025-05-26 00:00:00+00:00,14400.0,1.0,71988,71988,350922.4495216615,350922.4495216615
1008,2025-05-26 00:00:00+00:00,2025-05-26 04:00:00+00:00,13754.0,0.9551388888888889,71978,68750,355788.7840223789,339870.9394970484
1009,2025-05-26 04:00:00+00:00,2025-05-26 08:00:00+00:00,14400.0,1.0,71976,71976,349381.1971036439,349381.1971036439
1010,2025-05-26 08:00:00+00:00,2025-05-26 12:00:00+00:00,14400.0,1.0,72002,72002,349346.3966405195,349346.3966405195
1011,2025-05-26 12:00:00+00:00,2025-05-26 16:00:00+00:00,14400.0,1.0,71995,71995,354898.088763586,354898.088763586
1012,2025-05-26 16:00:00+00:00,2025-05-26 20:00:00+00:00,14400.0,1.0,71935,71935,333962.3424301138,333962.3424301138
1013,2025-05-26 20:00:00+00:00,2025-05-27 00:00:00+00:00,14400.0,1.0,71979,71979,359231.4869414317,359231.4869414317
1014,2025-05-27 00:00:00+00:00,2025-05-27 04:00:00+00:00,14400.0,1.0,71972,71972,351327.755452025,351327.755452025
1015,2025-05-27 04:00:00+00:00,2025-05-27 08:00:00+00:00,14400.0,1.0,71973,71973,348169.2044891488,348169.2044891488
1016,2025-05-27 08:00:00+00:00,2025-05-27 12:00:00+00:00,14400.0,1.0,71992,71992,346555.5739706857,346555.5739706857
1017,2025-05-27 12:00:00+00:00,2025-05-27 16:00:00+00:00,14400.0,1.0,71997,71997,352056.5011289583,352056.5011289583
1018,2025-05-27 16:00:00+00:00,2025-05-27 20:00:00+00:00,14400.0,1.0,72002,72002,342219.66281001765,342219.66281001765
1019,2025-05-27 20:00:00+00:00,2025-05-28 00:00:00+00:00,14400.0,1.0,72011,72011,345574.16996606987,345574.16996606987
1020,2025-05-28 00:00:00+00:00,2025-05-28 04:00:00+00:00,13154.0,0.9134722222222222,71971,65748,339739.6908682039,310285.29753698705
1021,2025-05-28 04:00:00+00:00,2025-05-28 08:00:00+00:00,14400.0,1.0,72001,72001,343305.1490717666,343305.1490717666
1022,2025-05-28 08:00:00+00:00,2025-05-28 12:00:00+00:00,14400.0,1.0,71965,71965,335058.2403728429,335058.2403728429
1023,2025-05-28 12:00:00+00:00,2025-05-28 16:00:00+00:00,7711.0,0.5354861111111111,51904,30783,83213.93173737839,83192.9399623332
1024,2025-05-28 16:00:00+00:00,2025-05-28 20:00:00+00:00,6868.0,0.47694444444444445,42851,20475,38.41445304641668,17.977139887899273
1025,2025-05-28 20:00:00+00:00,2025-05-29 00:00:00+00:00,12637.0,0.8775694444444444,59165,53878,172825.66948960262,172821.46434791802
1026,2025-05-29 00:00:00+00:00,2025-05-29 04:00:00+00:00,14400.0,1.0,71996,71996,342624.21978513076,342624.21978513076
1027,2025-05-29 04:00:00+00:00,2025-05-29 08:00:00+00:00,14400.0,1.0,71997,71997,348222.2104782047,348222.2104782047
1028,2025-05-29 08:00:00+00:00,2025-05-29 12:00:00+00:00,14400.0,1.0,71998,71998,354406.15919914417,354406.15919914417
1029,2025-05-29 12:00:00+00:00,2025-05-29 16:00:00+00:00,14400.0,1.0,71999,71999,355406.6027780855,355406.6027780855
1030,2025-05-29 16:00:00+00:00,2025-05-29 20:00:00+00:00,14400.0,1.0,72014,72014,353201.31831365835,353201.31831365835
1031,2025-05-29 20:00:00+00:00,2025-05-30 00:00:00+00:00,14400.0,1.0,71985,71985,353405.49073282804,353405.49073282804
1032,2025-05-30 00:00:00+00:00,2025-05-30 04:00:00+00:00,14400.0,1.0,71984,71984,348860.0376566795,348860.0376566795
1033,2025-05-30 04:00:00+00:00,2025-05-30 08:00:00+00:00,14400.0,1.0,72004,72004,349910.39259468834,349910.39259468834
1034,2025-05-30 08:00:00+00:00,2025-05-30 12:00:00+00:00,14400.0,1.0,71999,71999,346778.51659556926,346778.51659556926
1035,2025-05-30 12:00:00+00:00,2025-05-30 16:00:00+00:00,14400.0,1.0,72007,72007,353691.7276229919,353691.7276229919
1036,2025-05-30 16:00:00+00:00,2025-05-30 20:00:00+00:00,14400.0,1.0,71983,71983,348333.06779466046,348333.06779466046
1037,2025-05-30 20:00:00+00:00,2025-05-31 00:00:00+00:00,14400.0,1.0,71985,71985,320980.11789739574,320980.11789739574
1038,2025-05-31 00:00:00+00:00,2025-05-31 04:00:00+00:00,14400.0,1.0,71999,71999,339935.32615919196,339935.32615919196
1039,2025-05-31 04:00:00+00:00,2025-05-31 08:00:00+00:00,14400.0,1.0,72003,72003,351513.7847818595,351513.7847818595
1040,2025-05-31 08:00:00+00:00,2025-05-31 12:00:00+00:00,14400.0,1.0,72003,72003,350439.4901237511,350439.4901237511
1041,2025-05-31 12:00:00+00:00,2025-05-31 16:00:00+00:00,14400.0,1.0,72004,72004,344869.0280209909,344869.0280209909
1042,2025-05-31 16:00:00+00:00,2025-05-31 20:00:00+00:00,14400.0,1.0,71997,71997,350431.6072476341,350431.6072476341
1043,2025-05-31 20:00:00+00:00,2025-06-01 00:00:00+00:00,14400.0,1.0,71987,71987,349997.04861786106,349997.04861786106
1044,2025-06-01 00:00:00+00:00,2025-06-01 04:00:00+00:00,14400.0,1.0,71992,71992,348437.27791184053,348437.27791184053
1045,2025-06-01 04:00:00+00:00,2025-06-01 08:00:00+00:00,14400.0,1.0,71997,71997,347396.0092733734,347396.0092733734
